influencer_id,followers,likes,comments,shares,saves,profile_visits,link_clicks,purchase,engagement_score,ctr,conversion_rate
37,36533,853,25,17,22,215,85,1,212.60000000000002,0.3953488372093023,0.011764705882352941
22,253182,22793,870,434,948,6152,1501,1,6055.800000000001,0.24398569570871262,0.0006662225183211193
61,231952,15385,270,431,722,3487,452,1,4091.2999999999997,0.12962431889876685,0.0022123893805309734
57,376024,9887,307,178,430,1165,267,1,2599.5,0.22918454935622318,0.003745318352059925
82,138692,9000,337,148,214,2656,493,1,2243.2999999999997,0.18561746987951808,0.002028397565922921
31,172932,5992,201,127,296,1573,217,1,1624.6000000000001,0.13795295613477432,0.004608294930875576
49,5840,147,5,3,5,25,4,0,38.0,0.16,0.0
58,402527,13708,464,253,519,2067,718,1,3565.9000000000005,0.34736332849540397,0.001392757660167131
82,276530,12272,211,143,595,1708,524,1,3136.0,0.30679156908665106,0.0019083969465648854
53,201211,11576,286,139,374,2694,807,1,2854.7000000000003,0.29955456570155903,0.0012391573729863693
35,244423,8671,159,90,484,1232,207,1,2263.9,0.1680194805194805,0.004830917874396135
61,341860,24320,316,308,1113,4084,1275,1,6128.0,0.31219392752203723,0.000784313725490196
23,310428,26909,479,749,1031,6334,1578,1,6970.400000000001,0.24913167035048941,0.0006337135614702154
60,388426,20344,386,308,797,3528,1319,1,5115.000000000001,0.3738662131519274,0.000758150113722517
16,246504,12493,543,287,556,2084,719,1,3415.8000000000006,0.3450095969289827,0.0013908205841446453
80,118694,7242,187,144,338,742,268,1,1913.1000000000001,0.3611859838274933,0.0037313432835820895
52,271145,21159,280,514,634,5830,2005,0,5238.8,0.3439108061749571,0.0
61,455491,43119,1912,1029,1156,6655,1090,1,11224.9,0.16378662659654394,0.0009174311926605505
97,425804,38052,1830,688,1531,11198,2047,1,10231.800000000001,0.18280050008930165,0.0004885197850512946
26,278280,14804,341,327,847,3958,1577,1,4037.8,0.39843355229914096,0.0006341154090044388
90,403422,23828,560,500,1189,6118,1207,1,6346.8,0.19728669499836549,0.0008285004142502071
51,30103,2356,57,52,102,493,144,0,617.7,0.2920892494929006,0.0
21,43546,3783,60,72,150,406,64,1,957.0,0.15763546798029557,0.015625
9,248480,8783,109,191,523,1171,133,0,2363.2000000000003,0.11357813834329633,0.0
68,236773,16171,229,346,647,4384,1136,1,4108.5,0.2591240875912409,0.0008802816901408451
97,412962,25038,779,656,1237,5827,780,1,6845.900000000001,0.1338596190149305,0.001282051282051282
55,46340,4241,198,47,224,456,95,0,1159.3,0.20833333333333334,0.0
14,234920,18724,193,250,809,4547,1705,1,4663.5,0.3749725093468221,0.0005865102639296188
19,237084,18399,681,443,728,3249,541,1,4912.8,0.1665127731609726,0.0018484288354898336
33,346504,19247,919,210,1039,5764,2110,1,5287.099999999999,0.3660652324774462,0.00047393364928909954
8,267530,10301,405,165,278,2650,513,0,2600.6000000000004,0.19358490566037737,0.0
57,460910,16146,564,270,459,2625,403,0,4067.4000000000005,0.15352380952380953,0.0
38,438813,17386,485,285,865,5115,1183,1,4611.200000000001,0.23128054740957968,0.0008453085376162299
5,459923,14983,563,303,689,4164,966,0,4041.4000000000005,0.23198847262247838,0.0
39,439010,25940,885,428,1539,6056,685,1,7161.3,0.113110964332893,0.00145985401459854
61,257822,16645,761,490,363,2848,466,1,4342.9,0.16362359550561797,0.002145922746781116
81,197214,5835,171,138,298,606,222,1,1587.5,0.36633663366336633,0.0045045045045045045
8,391106,33101,582,403,1617,4345,1542,1,8486.900000000001,0.3548906789413119,0.0006485084306095979
69,273356,16409,398,255,750,3914,1414,1,4259.3,0.3612672457843638,0.0007072135785007072
77,221351,14367,651,295,584,3097,1005,0,3872.6000000000004,0.32450758798837587,0.0
77,235144,5708,271,117,254,1121,143,1,1562.2000000000003,0.12756467439785907,0.006993006993006993
75,369970,16625,369,444,380,4592,812,1,4124.3,0.17682926829268292,0.0012315270935960591
15,60264,4474,118,106,151,695,277,0,1148.8,0.3985611510791367,0.0
91,418270,20253,242,215,854,5111,1335,1,5005.3,0.26120133046370575,0.000749063670411985
53,128980,6363,123,120,145,1850,308,0,1534.1000000000001,0.16648648648648648,0.0
61,221908,5408,142,73,131,1154,436,1,1308.5,0.3778162911611785,0.0022935779816513763
55,56786,4349,123,113,118,1269,273,1,1104.8000000000002,0.21513002364066194,0.003663003663003663
95,265933,17314,530,424,747,2294,693,1,4622.200000000001,0.3020924149956408,0.001443001443001443
95,365055,36205,908,684,791,3719,1399,1,8806.6,0.37617639150309223,0.0007147962830593281
76,36368,3099,141,63,132,724,281,1,840.0000000000001,0.38812154696132595,0.0035587188612099642
82,134651,2849,37,61,163,778,307,1,761.4000000000001,0.39460154241645246,0.003257328990228013
22,414142,36126,1297,606,1401,9811,1859,0,9418.7,0.18948119457751503,0.0
35,467326,37368,1316,933,1401,10706,3101,1,9905.5,0.2896506631795255,0.0003224766204450177
44,308931,13267,288,238,717,2654,805,1,3537.6,0.30331574981160514,0.0012422360248447205
60,221096,12007,433,294,240,3450,515,1,3015.7000000000003,0.1492753623188406,0.001941747572815534
97,436247,36667,1032,858,1200,6462,2566,1,9410.0,0.397090683998762,0.0003897116134060795
18,185378,4017,76,44,96,748,126,0,949.0,0.16844919786096257,0.0
2,467176,33759,432,763,1962,7028,2210,1,9071.5,0.31445645987478654,0.00045248868778280545
99,178917,16883,293,316,602,3056,420,1,4225.900000000001,0.13743455497382198,0.002380952380952381
38,126844,4143,116,91,197,731,263,1,1107.9,0.359781121751026,0.0038022813688212928
13,442922,13526,503,363,394,3696,406,0,3526.0,0.10984848484848485,0.0
41,36017,2731,113,43,108,503,112,0,719.2,0.22266401590457258,0.0
95,50647,1071,35,19,37,146,33,1,274.6,0.22602739726027396,0.030303030303030304
73,128014,8701,357,217,288,1933,698,1,2301.0,0.3610967408173823,0.0014326647564469914
52,134941,9685,114,107,370,2033,744,1,2364.9,0.3659616330545991,0.0013440860215053765
35,376087,19068,911,374,817,5055,922,1,5184.500000000001,0.18239366963402573,0.0010845986984815619
45,60797,3565,163,105,128,652,144,0,970.4,0.22085889570552147,0.0
83,334782,27023,787,294,875,4282,1470,1,6703.900000000001,0.34329752452125173,0.0006802721088435374
80,156786,11529,453,214,544,2557,845,1,3117.3,0.33046538912788426,0.001183431952662722
45,496754,35511,508,664,2090,3817,743,1,9493.0,0.1946554886036154,0.0013458950201884253
67,327176,9312,327,110,221,2287,451,0,2279.7000000000003,0.19720157411456055,0.0
79,251661,13994,203,238,838,3887,445,1,3737.3,0.11448417802932853,0.0022471910112359553
54,65520,2408,38,67,141,718,241,0,660.3,0.33565459610027853,0.0
2,73259,2469,32,58,126,655,245,0,651.2,0.37404580152671757,0.0
71,185701,7339,297,159,223,2175,803,1,1906.0000000000002,0.36919540229885056,0.0012453300124533001
55,427397,9669,259,269,573,2198,326,0,2710.0000000000005,0.1483166515013649,0.0
43,275086,8885,416,223,437,2148,343,1,2490.7,0.159683426443203,0.0029154518950437317
91,306466,11516,317,295,591,2195,741,1,3141.0000000000005,0.3375854214123007,0.001349527665317139
41,429861,16452,344,268,405,2544,414,1,3974.0,0.16273584905660377,0.0024154589371980675
84,370208,28736,1077,342,1635,6140,1283,1,7833.1,0.20895765472312702,0.000779423226812159
2,126943,9383,115,220,504,1686,432,1,2491.3,0.25622775800711745,0.0023148148148148147
72,299849,25265,527,617,713,3789,761,1,6318.799999999999,0.2008445500131961,0.001314060446780552
52,123642,6489,279,94,265,1695,349,1,1715.1000000000001,0.20589970501474927,0.0028653295128939827
93,111968,9355,130,144,507,1583,620,0,2442.4,0.39166140240050534,0.0
64,87681,2041,77,38,49,492,53,1,512.5000000000001,0.10772357723577236,0.018867924528301886
83,61344,4691,217,108,239,805,124,1,1313.5,0.15403726708074533,0.008064516129032258
86,309603,27494,409,513,986,7907,1153,1,6851.200000000001,0.1458201593524725,0.0008673026886383347
7,376215,21041,690,393,769,5187,1585,1,5443.5,0.30557162136109506,0.0006309148264984228
86,460353,31654,1057,550,1248,5151,734,1,8242.7,0.14249660260143662,0.0013623978201634877
36,91984,6866,250,199,337,758,276,0,1907.1,0.3641160949868074,0.0
80,209541,13595,209,223,768,2472,802,1,3594.0,0.3244336569579288,0.0012468827930174563
52,287346,24305,984,430,1413,6857,2665,1,6784.4,0.3886539302902144,0.000375234521575985
66,313057,25555,766,411,1506,5945,1322,1,6986.5,0.2223717409587889,0.0007564296520423601
39,76240,3001,50,61,94,677,91,0,743.1000000000001,0.1344165435745938,0.0
25,27462,549,8,15,30,80,26,0,148.3,0.325,0.0
5,337221,16823,626,189,603,4925,1288,1,4292.3,0.2615228426395939,0.0007763975155279503
61,351418,8046,257,194,197,1296,433,1,2031.1,0.3341049382716049,0.0023094688221709007
59,179898,13272,237,370,321,3202,800,1,3288.7000000000003,0.24984384759525297,0.00125
70,318514,23643,777,463,937,5778,2203,1,6190.800000000001,0.3812737971616476,0.00045392646391284613
54,101950,8610,123,256,385,1981,316,1,2270.7,0.15951539626451286,0.0031645569620253164
57,289293,28521,511,361,634,7805,1470,1,6719.6,0.18834080717488788,0.0006802721088435374
93,326396,15417,765,315,434,2574,512,1,4033.6000000000004,0.1989121989121989,0.001953125
70,403608,30519,451,446,1038,7676,2108,1,7471.9,0.27462219906201146,0.0004743833017077799
80,418450,31252,316,894,763,5664,1876,1,7644.6,0.3312146892655367,0.0005330490405117271
1,283846,16294,733,427,965,4648,1717,1,4696.200000000001,0.36940619621342513,0.0005824111822947001
48,349787,9965,374,294,488,2847,971,1,2776.2000000000003,0.34106076571829996,0.0010298661174047373
35,300182,14406,461,247,360,3138,808,1,3572.6000000000004,0.25748884639898023,0.0012376237623762376
21,116174,9730,327,116,407,2340,790,1,2516.2999999999997,0.33760683760683763,0.0012658227848101266
18,284778,21874,811,229,797,3643,1095,1,5578.200000000001,0.30057644798243205,0.0009132420091324201
3,30378,2546,119,75,52,571,127,1,662.8000000000001,0.2224168126094571,0.007874015748031496
40,316207,9613,222,136,383,1876,694,1,2435.2000000000003,0.3699360341151386,0.001440922190201729
83,146758,9940,339,194,523,1118,385,1,2711.7000000000003,0.3443649373881932,0.0025974025974025974
29,300625,27313,982,362,583,3502,989,1,6673.4,0.28241005139920045,0.0010111223458038423
88,297104,6539,254,171,339,820,304,1,1825.7000000000003,0.37073170731707317,0.003289473684210526
12,76934,4290,117,110,101,875,307,0,1074.3,0.35085714285714287,0.0
40,135613,3019,130,77,91,729,119,0,795.5,0.16323731138545952,0.0
44,415261,14239,334,261,574,2781,503,1,3656.7,0.18087019057892845,0.0019880715705765406
18,459978,23762,521,649,1185,6452,1603,1,6415.200000000001,0.24845009299442034,0.0006238303181534623
24,86991,5522,212,78,258,1329,355,0,1471.4,0.2671181339352897,0.0
62,264013,14334,215,305,515,2249,339,1,3599.8,0.15073365940417963,0.0029498525073746312
85,166848,11022,182,137,232,1129,410,1,2576.9,0.36315323294951285,0.0024390243902439024
6,480243,43106,600,807,2521,11501,2839,1,11502.900000000001,0.24684810016520303,0.0003522367030644593
70,24346,1036,32,11,27,271,37,0,252.5,0.13653136531365315,0.0
6,329004,20190,818,382,1041,4515,604,1,5547.2,0.13377630121816167,0.0016556291390728477
52,155494,8046,319,173,285,1079,181,0,2117.8,0.16774791473586653,0.0
72,474234,29020,488,674,1570,4399,1088,0,7775.8,0.2473289383950898,0.0
64,444372,30041,408,664,708,8767,2758,1,7243.400000000001,0.3145887989049846,0.00036258158085569254
36,36589,1779,37,46,61,290,102,1,455.3,0.35172413793103446,0.00980392156862745
14,69230,5995,263,110,135,601,154,0,1515.5,0.2562396006655574,0.0
44,231094,18901,764,550,1049,3092,463,1,5386.400000000001,0.14974126778783958,0.0021598272138228943
96,225868,13067,460,367,480,3353,605,1,3484.3,0.18043543095735162,0.001652892561983471
77,172071,15438,173,374,337,2365,589,1,3705.5000000000005,0.24904862579281184,0.001697792869269949
3,325739,7091,252,129,218,1002,296,1,1808.9,0.2954091816367265,0.0033783783783783786
61,192435,14457,471,392,357,3717,1122,1,3686.9,0.3018563357546408,0.00089126559714795
55,184340,17622,276,402,621,5134,1021,0,4440.6,0.19887027658745618,0.0
95,433583,18050,760,539,543,3381,865,1,4801.7,0.2558414670215912,0.0011560693641618498
6,161640,3524,43,38,198,860,260,1,911.3000000000001,0.3023255813953488,0.0038461538461538464
47,415140,8403,167,239,481,2051,676,1,2316.2000000000003,0.3295953193564115,0.0014792899408284023
78,216321,7462,316,94,289,2146,334,0,1947.4,0.15563839701770738,0.0
68,142559,9187,154,149,339,1487,273,0,2289.9,0.183591123066577,0.0
93,252418,19856,198,435,1124,3129,487,1,5273.900000000001,0.15564077980185362,0.002053388090349076
56,70350,5279,120,79,307,1502,356,1,1416.6999999999998,0.237017310252996,0.0028089887640449437
51,316869,26460,964,321,1045,6337,1641,1,6834.7,0.25895534164431117,0.0006093845216331506
21,113007,11017,151,196,399,2372,345,1,2735.3,0.1454468802698145,0.002898550724637681
14,485579,46843,1843,1088,2467,5879,2103,1,13025.300000000001,0.3577138969212451,0.00047551117451260106
36,363949,31033,1306,835,764,9119,3537,1,8055.3,0.38787147713565084,0.0002827254735651682
49,471196,15721,781,334,538,2478,438,1,4198.900000000001,0.17675544794188863,0.00228310502283105
52,349382,33971,1268,877,1077,3935,969,1,8903.7,0.24625158831003813,0.0010319917440660474
92,451799,25083,426,350,783,7521,1356,1,6101.0,0.18029517351416036,0.0007374631268436578
69,74000,1844,38,46,102,266,63,0,501.6,0.23684210526315788,0.0
23,425641,34487,1052,807,1858,3514,776,0,9474.7,0.22083096186681844,0.0
59,14004,888,27,15,36,205,46,0,230.40000000000003,0.22439024390243903,0.0
23,118693,3842,107,69,182,576,168,1,1015.8000000000001,0.2916666666666667,0.005952380952380952
47,355806,33047,1643,400,969,9586,3714,1,8486.1,0.3874400166910077,0.00026925148088314486
15,458293,15072,751,204,604,4064,431,1,4015.9000000000005,0.10605314960629922,0.002320185614849188
93,14304,1272,27,30,59,183,20,0,336.09999999999997,0.1092896174863388,0.0
35,81394,5246,251,105,291,900,192,1,1481.0,0.21333333333333335,0.005208333333333333
4,92052,5917,176,95,337,1288,286,1,1607.5,0.2220496894409938,0.0034965034965034965
44,170746,16538,495,202,622,3238,1195,1,4194.1,0.36905497220506484,0.0008368200836820083
10,223220,13127,642,133,734,3757,1458,1,3626.7,0.3880755922278414,0.0006858710562414266
29,493206,35659,392,401,1028,7220,1904,1,8430.9,0.26371191135734073,0.0005252100840336134
55,279383,16756,565,217,602,4706,1880,0,4267.200000000001,0.39949001274968127,0.0
48,71446,3684,138,67,169,596,167,0,987.9000000000001,0.2802013422818792,0.0
42,351407,29256,306,464,592,5126,609,0,6802.600000000001,0.11880608661724541,0.0
76,165482,9392,225,211,482,2156,699,0,2524.2,0.32421150278293137,0.0
64,199894,14777,274,336,594,3597,1258,1,3802.8,0.3497358910202947,0.000794912559618442
19,51023,1281,14,19,71,339,103,0,333.3,0.30383480825958703,0.0
97,425125,37945,1478,685,1084,6495,1203,1,9674.7,0.18521939953810623,0.0008312551953449709
72,32209,1293,36,22,76,230,28,0,352.8,0.12173913043478261,0.0
85,339446,23065,616,429,511,4689,1178,1,5630.1,0.2512262742589038,0.0008488964346349745
67,50380,1505,21,33,41,226,34,1,367.40000000000003,0.1504424778761062,0.029411764705882353
74,461258,17730,409,251,703,1842,555,1,4488.599999999999,0.30130293159609123,0.0018018018018018018
26,215154,18143,756,227,652,2431,428,1,4687.1,0.1760592348827643,0.002336448598130841
54,282845,14966,717,187,882,2186,725,1,4188.200000000001,0.33165599268069534,0.001379310344827586
94,439227,20011,331,374,762,2065,279,1,5039.100000000001,0.1351089588377724,0.0035842293906810036
99,390887,18497,898,373,834,3168,624,1,5076.7,0.19696969696969696,0.0016025641025641025
84,246262,14452,235,365,573,2425,349,1,3721.8,0.1439175257731959,0.0028653295128939827
72,211935,9019,169,184,236,2104,592,1,2205.9,0.2813688212927757,0.0016891891891891893
78,325589,22668,493,265,1141,3690,877,1,5878.400000000001,0.23766937669376695,0.0011402508551881414
24,31325,1382,67,33,35,253,54,0,361.00000000000006,0.2134387351778656,0.0
88,125288,8353,104,193,169,2138,641,1,1992.9,0.2998129092609916,0.0015600624024961
77,242159,22669,271,486,1227,3363,1220,1,5991.1,0.36277133511745463,0.000819672131147541
18,473484,44814,1626,841,976,12728,3068,1,11145.300000000001,0.2410433689503457,0.0003259452411994785
9,461791,27036,404,386,610,5808,1664,1,6367.400000000001,0.2865013774104683,0.0006009615384615385
26,206447,17075,733,417,910,2393,563,1,4801.4,0.2352695361470957,0.0017761989342806395
18,461610,35686,676,427,2022,7566,1105,1,9391.7,0.14604810996563575,0.0009049773755656109
47,138726,4656,198,133,267,1316,347,1,1336.9,0.26367781155015196,0.002881844380403458
6,30816,1382,19,21,73,409,101,0,359.0,0.2469437652811736,0.0
9,157254,7196,238,82,415,1245,465,1,1947.6000000000001,0.37349397590361444,0.002150537634408602
84,145721,9987,350,227,450,2104,833,1,2691.3,0.3959125475285171,0.0012004801920768306
56,117909,9951,107,264,256,2934,824,1,2433.3,0.28084526244035446,0.0012135922330097086
44,406135,36133,1574,833,1448,8827,898,1,9755.1,0.10173331822816359,0.0011135857461024498
89,221854,10771,154,198,528,1308,211,1,2792.2000000000003,0.16131498470948014,0.004739336492890996
52,118415,10832,276,176,416,1928,692,0,2760.4,0.35892116182572614,0.0
40,198708,17707,730,506,528,3813,695,1,4683.0,0.1822711775504852,0.0014388489208633094
24,204521,13331,314,219,610,3603,1018,1,3464.5000000000005,0.2825423258395781,0.0009823182711198428
15,403046,28643,1036,832,1460,7468,1937,1,7997.0,0.25937332619175146,0.0005162622612287042
22,433906,27752,1030,614,992,4247,639,1,7288.800000000001,0.15045914763362372,0.001564945226917058
86,408078,20323,416,512,1035,3884,1101,1,5459.0,0.283470648815654,0.0009082652134423251
95,285141,24766,929,501,949,5658,1719,1,6527.6,0.30381760339342523,0.0005817335660267597
28,198295,5498,264,141,192,1168,133,0,1483.9,0.11386986301369863,0.0
76,248772,18701,824,396,772,3374,500,1,5047.000000000001,0.14819205690574985,0.002
33,174573,16444,465,381,930,1940,642,1,4532.0,0.3309278350515464,0.001557632398753894
94,242677,10532,393,272,258,2177,283,0,2699.7000000000003,0.12999540652273772,0.0
98,400459,33893,837,423,734,5297,917,1,8080.400000000001,0.17311685859920709,0.0010905125408942203
61,207259,12776,327,275,614,2897,1145,1,3402.4000000000005,0.39523645150155334,0.0008733624454148472
21,116889,4739,133,50,170,1015,391,1,1185.3000000000002,0.3852216748768473,0.0025575447570332483
10,464567,29625,344,482,1274,8594,3074,1,7453.599999999999,0.3576914126134512,0.00032530904359141186
62,460725,16629,779,449,848,2969,746,1,4708.0,0.2512630515325025,0.0013404825737265416
66,104468,9864,242,267,302,2001,264,1,2522.3,0.13193403298350825,0.003787878787878788
24,250702,19423,600,211,1113,4682,1515,1,5222.700000000001,0.323579666809056,0.0006600660066006601
